id,label,tweet
16715,1,user : user user ! thoughts on female fighters 'dolled ! up' in user promotions? 
16715,1,user user user thoughts on female fighters 'dolled up' in user promotions? 
16723,1,: .user :  welcome to 2 looks like ; 27 . is going to be as full of batshit dumb sjws : as ! 2.   dumb notracist user
16723,1,.user  welcome to 2 looks like 27 is going to be as full of batshit dumb sjws as 2.   dumb notracist user
16734,1,texas man kills latina stepmom ! for ? celebrating ; cowboys win  newswithed :  
16734,1,texas man kills latina stepmom for celebrating cowboys win  newswithed  
16736,1,black genius v white supremacy are you missing . the . action? the freemasons being ? taught a lesson about . 
16736,1,black genius v white supremacy are you missing the action? the freemasons being taught a lesson about . 
16742,1,user this ; nonsensical ? hate-filled word-salad w/b funny if it weren't so sad....   bigotry notmypresident! . 
16742,1,user this nonsensical hate-filled word-salad w/b funny if it weren't so sad....   bigotry notmypresident! 
16756,1,listen to user discuss why boys ? engage in ; sexualbullying   ; harassment ;   
16756,1,listen to user discuss why boys engage in sexualbullying   harassment   
16769,1,! theresistance notmypresident ; not ever treason . user : narcissist  gaslighting 
16769,1,theresistance notmypresident not ever treason user narcissist  gaslighting 
16783,1,jeffsessions omits decades of records for ; his ; ag ! confirmation hearing .  'don't do as i do'  
16783,1,jeffsessions omits decades of records for his ag confirmation hearing  'don't do as i do'  
16800,1,putin &amp; netanyahou have been talking on ? the ? phone.  what's ; the  thug obama think about that...  oh who 
16800,1,putin &amp; netanyahou have been talking on the phone.  what's the  thug obama think about that...  oh who 
16804,1,user allahsoil we think of cultures . as separate and distinct from ! one another.  ;    
16804,1,user allahsoil we think of cultures as separate and distinct from one another.     
16809,1,aleppo orlando  ! syria  trump  . war ? berlinattack   ; inequality   bagdad  nice  ? paris :  there is nothing ? to celebrate. : getreal
16809,1,aleppo orlando  syria  trump  war berlinattack   inequality   bagdad  nice  paris  there is nothing to celebrate. getreal
16811,1,donald ?  . - . putin's butt buddy and ? a commie. 
16811,1,donald  - putin's butt buddy and a commie. 
16819,1,! if you're gonna steal my shit at ? least have the common : couesy to steal ! it right. 
16819,1,if you're gonna steal my shit at least have the common couesy to steal it right. 
16826,1,user blacklivesmatters lanasprayberry another  in a ? position of authority has got to go blacktwitter ? 
16826,1,user blacklivesmatters lanasprayberry another  in a position of authority has got to go blacktwitter 
16848,1,; don't miss ; this: miriam ? herschlag's blog: haim yavin : my ass  ? via user  journalism
16848,1,don't miss this: miriam herschlag's blog: haim yavin my ass  via user  journalism
16856,1,"""racism in muslim societies"" by : dr. . eren tasar of user  ; teaching islam sblaar "
16856,1,"""racism in muslim societies"" by dr. eren tasar of user  teaching islam sblaar "
16872,1,user please resign from the : user school board. 
16872,1,user please resign from the user school board. 
16877,1,newyearseve factophobia ; ale with ! people in 27 whose use following words: islamophobia  feminism culturalenrichment
16877,1,newyearseve factophobia ale with people in 27 whose use following words: islamophobia  feminism culturalenrichment
16906,1,. disgrace :  ashamed that ; this person is a fellow newyorker ¡ 
16906,1,disgrace  ashamed that this person is a fellow newyorker ¡ 
16925,1,". ""seems like user """"canadianvalues"""" are ignoring reality dividing &amp; weakening hate &amp; . . science cdnpoli ? """
16925,1,"seems like user ""canadianvalues"" are ignoring reality dividing &amp; weakening hate &amp; . science cdnpoli "
16932,1,: user if you are one ! of the 4.2 mil ; americans who rejected   ! bigotry &amp; hatred fly your flag half mast on jan. 
16932,1,user if you are one of the 4.2 mil americans who rejected   bigotry &amp; hatred fly your flag half mast on jan. 
16934,1,user you might be a libtard if... libtard  sjw liberal . politics 
16934,1,user you might be a libtard if... libtard  sjw liberal politics 
16973,1,. want ; a lesson in  and hypocrisy? ? imagine if . obama had ! 5 kids by 3 : different women and bragged about . grabbing pussies donaldtrump
16973,1,want a lesson in  and hypocrisy? imagine if obama had 5 kids by 3 different women and bragged about grabbing pussies donaldtrump
17014,1,"user racist schools are teaching students ! that ""whiteness is a problem""  "
17014,1,"user racist schools are teaching students that ""whiteness is a problem""  "
17017,1,this should have been ; enough 2 just say ? no notmypres wtf2 neverump unpresidented bigot .   ! 
17017,1,this should have been enough 2 just say no notmypres wtf2 neverump unpresidented bigot   
17037,1,wtf ? user user ; user ; propaganda  rant by user inveed aussie ! flag w/muslim cresc 
17037,1,wtf user user user propaganda  rant by user inveed aussie flag w/muslim cresc 
17041,1,islam against racism ? - press ! tv   ; 
17041,1,islam against racism - press tv   
17052,1,user you . might be a ! libtard if... ; libtard  sjw liberal ; politics 
17052,1,user you might be a libtard if... libtard  sjw liberal politics 
17068,1,user obama/jarretts who agenda was to destroy everything good . about this country and inflict . even bit of hate 
17068,1,user obama/jarretts who agenda was to destroy everything good about this country and inflict even bit of hate 
17084,1,good ? morning! . bud and breakfast? ; marijuana unleashed at ibooks.   ! 
17084,1,good morning! bud and breakfast? marijuana unleashed at ibooks.   
17104,1,: user ; user : please retweet! . this is . an impoant ! issue that needs to be discussed. nojustice  loserpizza
17104,1,user user please retweet! this is an impoant issue that needs to be discussed. nojustice  loserpizza
17117,1,today  s! user  . pornstars user user 
17117,1,today  s! user  pornstars user user 
17138,1,pay porn free video  jokes about ! women 
17138,1,pay porn free video  jokes about women 
17151,1,trump trumps love trump donaldduck sweetpotato bigotry  . mustfall ? rachelmaddow . rhashtags ! epitomeofsorrow defineepitome
17151,1,trump trumps love trump donaldduck sweetpotato bigotry  mustfall rachelmaddow rhashtags epitomeofsorrow defineepitome
17157,1,user  when . i asked the sales assistants if they heard they quickly copped out...hmm i : wouldn't be surprised they said!!
17157,1,user  when i asked the sales assistants if they heard they quickly copped out...hmm i wouldn't be surprised they said!!
17175,1,are you hispanic &amp; feel like the  are stomping .  you? listen  retweet boricua : 
17175,1,are you hispanic &amp; feel like the  are stomping  you? listen  retweet boricua 
17181,1,wow user was ! a ; real  at ? times back in : the day on smackdown unitedstateschampion uschampion : sdlive great more illegal . talk
17181,1,wow user was a real  at times back in the day on smackdown unitedstateschampion uschampion sdlive great more illegal talk
17209,1,user  2 is still ; alive ; ! black man is ; forced : into coffin ? by white south africans 
17209,1,user  2 is still alive ! black man is forced into coffin by white south africans 
17270,1,user please retweet : video that sparks outrage: white officer arrested black mother ! after littering argument   
17270,1,user please retweet video that sparks outrage: white officer arrested black mother after littering argument   
17281,1,are . you hispanic &amp;  like ! the  are stomping on you? listen  retweet ? boricua : miami 
17281,1,are you hispanic &amp;  like the  are stomping on you? listen  retweet boricua miami 
17316,1,mud radio2 ! songwords showmeyoureawoman ;  omg : anyone listened . to ; the words to : this seventies classic signofthetimes 
17316,1,mud radio2 songwords showmeyoureawoman  omg anyone listened to the words to this seventies classic signofthetimes 
17318,1,more ? insults. . get off my tl you : jew hating  ? piece of shit ! user user user
17318,1,more insults. get off my tl you jew hating  piece of shit user user user
17324,1,racism at home and . anti- advice for ; others: we're good at . both. 
17324,1,racism at home and anti- advice for others: we're good at both. 
17337,1,sea shepherd suppoers are racist!  ;  antiracism seashepherd ! 
17337,1,sea shepherd suppoers are racist!   antiracism seashepherd 
17409,1,: uk 2 expressed as a ! photo ! euref ? brexit  
17409,1,uk 2 expressed as a photo euref brexit  
17416,1,user why do u have ; to take the king : to win chess? why not the queen???  downwiththetriarchy thefutureisfemale
17416,1,user why do u have to take the king to win chess? why not the queen???  downwiththetriarchy thefutureisfemale
17424,1,user freedownload a peek of ! nyc  here:  then come ? back to ! holier . than moi??
17424,1,user freedownload a peek of nyc  here:  then come back to holier than moi??
17435,1,virginia : kkk leader: ; we're : not racist we're just misunderstood ! christians ; trumpracist  trumpconaist  
17435,1,virginia kkk leader: we're not racist we're just misunderstood christians trumpracist  trumpconaist  
17454,1,msg of ? hope for newyear: ; a business to end . ; endof2 tedtalks tedatibm user  user
